created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1,month,tag,emoji
2020-07-24 12:31:38,Isle of Man,15516,399,Isle of Man,Isle of Man,11,IOMGovernment,#IsleofMan,best wish year old dylan walton despit difficulti walk taken incred challeng…,1.2866401800912896e+18,Isle of Man Government,0.8052,Politics,Isle of Man,7,,
2020-07-24 12:31:08,Isle of Man,254,403,Isle of Man,Isle of Man,11,VanninPhotos,#IsleofMan,best wish year old dylan walton despit difficulti walk taken incred challeng…,1.2866400559735562e+18,VanninPhotos,0.8052,Politics,Isle of Man,7,,
2020-07-24 12:30:50,Isle of Man,3085,292,Isle of Man,"Douglas, Isle of Man",11,HowardQuayleMHK,#IsleofMan,best wish year old dylan walton despit difficulti walk taken incred challeng climb snaefel tomorrow rais fund rebecca hous truli remark young dylansday isleofman iom manx,1.2866399794484756e+18,Howard Quayle,0.9332,Politics,Isle of Man,7,#dylansday #isleofman #iom #manx,⛰ 🇮 🇲 👉 👏
2020-07-24 12:29:07,Isle of Man,3561,3337,Isle of Man,"Mount Olympus, Greece",6,ArtemisTheAlpha,#IsleofMan,deep crew one dumbest thing tooth ever done said shanghai immort,1.2866395469192684e+18,"Artemis Goddess of Hunt, Wild, & Moon",-0.5106,Politics,Isle of Man,7,,
2020-07-24 12:14:12,Isle of Man,4319,3866,Isle of Man,-,0,politicseditor,#IsleofMan,patient hospit day self isol period day covid test neg say health chief reciproc health agreement isleofman work meanwhil applic special busi travel tunnel,1.286635792841007e+18,William Green,-0.128,Politics,Isle of Man,7,#covid_19 #guernsey #isleofman,
2020-07-24 12:00:35,Isle of Man,10897,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,face potenti whitewash outdoor public entertain event across organis main cultur festiv look forward hold first big public gather sinc lockdown eas isleofman,1.286632368170832e+18,Isle of Man Newspapers,0.8074,Politics,Isle of Man,7,#isleofman,
2020-07-24 12:00:00,Isle of Man,3812,1363,Isle of Man,"St. John's, Ellan Vannin",1,CultureVannin,#IsleofMan,whisperinginthetre exhibit manxfolklor imag markkinrad open john til exhibit open sunday not_miss not_out isleofman manx folklor,1.286632219314815e+18,Culture Vannin,0.1867,Politics,Isle of Man,7,#whisperinginthetrees #manxfolklore #markkinrade #isleofman #manx #folklore,
2020-07-24 11:55:42,Isle of Man,374,322,Isle of Man,A long and winding road,6,Eris_Awake,#IsleofMan,deep crew one dumbest thing tooth ever done said shanghai immort,1.2866311389377083e+18,"Eris, God/dess of chaos, discord and strife",-0.5106,Politics,Isle of Man,7,,
2020-07-24 11:53:14,Isle of Man,1890,1661,Isle of Man,"Channel Islands, UK",0,paul_gsy_ci,#IsleofMan,glad play spot tourist town nice abl welcom isleofman visitor,1.286630519288062e+18,Paul,0.8953,Politics,Isle of Man,7,#isleofman,
2020-07-24 11:48:38,Isle of Man,23,79,Isle of Man,UK,8,JonHall777,#IsleofMan,excit news today collect vike age find date around declar treasur the…,1.286629358476591e+18,Jonathan Hall,0.69,Politics,Isle of Man,7,,🥳
2020-07-24 11:36:22,Isle of Man,246,727,Isle of Man,-,3,gazvilla2010,#IsleofMan,spot peel afternoon biggest dog isleofman iom,1.2866262738931548e+18,Gaz,0.0,Politics,Isle of Man,7,#isleofman #iom,🇮 🇲
2020-07-24 11:26:42,Isle of Man,576,533,Isle of Man,Isle of Man / Liverpool ,3,ballabeg2,#IsleofMan,spot peel afternoon biggest dog isleofman iom,1.286623842216149e+18,ballabeg,0.0,Politics,Isle of Man,7,#isleofman #iom,🇮 🇲
2020-07-24 11:26:35,Isle of Man,49423,41840,Isle of Man,Isle of Man (UK),3,MarkRWheeler2,#IsleofMan,spot peel afternoon biggest dog isleofman iom,1.286623810171568e+18,Mark R. Wheeler,0.0,Politics,Isle of Man,7,#isleofman #iom,🇮 🇲
2020-07-24 11:25:40,Isle of Man,2780,688,Isle of Man,Isle of Man,1,ManxFootyPod,#IsleofMan,blurri throwback januari cup man…,1.2866235791116452e+18,Manx Football Podcast,-0.1027,Politics,Isle of Man,7,#throwback #january2015 #man…,
2020-07-24 11:21:24,Isle of Man,11442,2150,Isle of Man,Isle of Man,6,visitisleofman,#IsleofMan,great start friday staycat week mile hill peac lot wildlif great view isl…,1.286622507626373e+18,Visit Isle of Man,0.9134,Politics,Isle of Man,7,#staycation2020 #isl…,
2020-07-24 11:20:55,Isle of Man,452,365,Isle of Man,"Ballasalla, Isle of Man",2,BALLASALLAIOM,#IsleofMan,anoth fantast paddl morn around isleofman crack condit kayak gotryitfo…,1.2866223854421074e+18,BALLASALLA IOM,0.5574,Politics,Isle of Man,7,#isleofman #kayaking #gotryitfo…,
2020-07-24 11:20:49,Isle of Man,627,928,Isle of Man,Ballasalla Isle of Man,6,ballasallaeddie,#IsleofMan,great start friday staycat week mile hill peac lot wildlif great view isl…,1.2866223576548393e+18,eddie power,0.9134,Politics,Isle of Man,7,#staycation2020 #isl…,
2020-07-24 11:20:42,Isle of Man,1432,1221,Isle of Man,Isle of Man,6,MHKSTWFY,#IsleofMan,great start friday staycat week mile hill peac lot wildlif great view isl…,1.2866223307105649e+18,mhkstheyworkforyou,0.9134,Politics,Isle of Man,7,#staycation2020 #isl…,
2020-07-24 11:20:38,Isle of Man,3326,4282,Isle of Man,Isle of Man,6,CROWNDPN,#IsleofMan,great start friday staycat week mile hill peac lot wildlif great view isl…,1.28662231392922e+18,crown dependency pol,0.9134,Politics,Isle of Man,7,#staycation2020 #isl…,
2020-07-24 11:20:29,Isle of Man,452,365,Isle of Man,"Ballasalla, Isle of Man",6,BALLASALLAIOM,#IsleofMan,great start friday staycat week mile hill peac lot wildlif great view isl…,1.2866222776904376e+18,BALLASALLA IOM,0.9134,Politics,Isle of Man,7,#staycation2020 #isl…,
2020-07-24 11:20:24,Isle of Man,627,928,Isle of Man,Ballasalla Isle of Man,2,ballasallaeddie,#IsleofMan,anoth fantast paddl morn around isleofman crack condit kayak gotryitfo…,1.2866222549111603e+18,eddie power,0.5574,Politics,Isle of Man,7,#isleofman #kayaking #gotryitfo…,
2020-07-24 11:20:14,Isle of Man,291,680,Isle of Man,"Isle of Man, British Isles",6,SimonW_M_Reg,#IsleofMan,great start friday staycat week mile hill peac lot wildlif great view isleofman home shower chang lunch steak chip happyfriday,1.286622211118424e+18,"Simon Williams BA(Hons), LRPS, FRAeS",0.9134,Politics,Isle of Man,7,#staycation2020 #isleofman #happyfriday,🍺 😎
2020-07-24 11:19:43,Isle of Man,6013,2875,Isle of Man,Isle of Man,3,ILoveTheIOM,#IsleofMan,spot peel afternoon biggest dog isleofman iom,1.2866220809020744e+18,The Isle Of Man,0.0,Politics,Isle of Man,7,#isleofman #iom,🇮 🇲
2020-07-24 11:11:04,Isle of Man,933,191,Isle of Man,Moscow & Beyond,2,JeremySpake,#IsleofMan,anoth fantast paddl morn around isleofman crack condit kayak gotryitforyourself,1.2866199054298358e+18,Jeremy Spake,0.5574,Politics,Isle of Man,7,#isleofman #kayaking #gotryitforyourself,
2020-07-24 11:00:45,Isle of Man,10897,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,legendari mollag band perform whitehous peel sunday even isleofman drinkloc localmus,1.2866173084677284e+18,Isle of Man Newspapers,0.0,Politics,Isle of Man,7,#isleofman #drinklocal #localmusic,
2020-07-24 10:57:35,Isle of Man,319,102,Isle of Man,"Douglas, Isle of Man",14,WelcomeCentreIM,#IsleofMan,endang silveri gibbon born curragh wildlif park babi not_yet not_been not_nam,1.2866165107990692e+18,Welcome Centre IOM,0.0,Politics,Isle of Man,7,,
2020-07-24 10:52:56,Isle of Man,1432,1221,Isle of Man,Isle of Man,5,MHKSTWFY,#IsleofMan,know onlin report form cyber concern incid isleofman report help un…,1.286615343117607e+18,mhkstheyworkforyou,0.4019,Politics,Isle of Man,7,#isleofman?,
2020-07-24 10:52:52,Isle of Man,452,365,Isle of Man,"Ballasalla, Isle of Man",5,BALLASALLAIOM,#IsleofMan,know onlin report form cyber concern incid isleofman report help un…,1.2866153244193833e+18,BALLASALLA IOM,0.4019,Politics,Isle of Man,7,#isleofman?,
2020-07-24 10:52:46,Isle of Man,627,928,Isle of Man,Ballasalla Isle of Man,5,ballasallaeddie,#IsleofMan,know onlin report form cyber concern incid isleofman report help un…,1.2866153025124805e+18,eddie power,0.4019,Politics,Isle of Man,7,#isleofman?,
2020-07-24 10:51:59,Isle of Man,3326,4282,Isle of Man,Isle of Man,5,CROWNDPN,#IsleofMan,know onlin report form cyber concern incid isleofman report help un…,1.2866151045288182e+18,crown dependency pol,0.4019,Politics,Isle of Man,7,#isleofman?,
2020-07-24 10:48:51,Isle of Man,349,36,Isle of Man,"Based In Douglas, Isle of Man",5,CyberIom,#IsleofMan,know onlin report form cyber concern incid isleofman report help understand everchang cyber risk landscap provid relev advic guidanc cybersecur,1.2866143159283548e+18,IOMCyber,0.1531,Politics,Isle of Man,7,#isleofman? #cybersecurity,
2020-07-24 10:40:16,Isle of Man,3591,5001,Isle of Man,Isle of Man,0,ManxFreeState,#IsleofMan,might suggest isleofman govern necessari,1.2866121535968625e+18,Manx Free State 🇮🇲,0.0,Politics,Isle of Man,7,#isleofman,
2020-07-24 10:00:35,Isle of Man,10897,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,mani dream charg school set rule go wild fun activ isleofman,1.2866021700418806e+18,Isle of Man Newspapers,0.5106,Politics,Isle of Man,7,#isleofman,
2020-07-24 09:46:25,Isle of Man,254,403,Isle of Man,Isle of Man,0,VanninPhotos,#IsleofMan,blurri throwback januari cup manx isleofman footbal action instafootbal sportsphotographi sigmalen footballphotographi canon canonphotographi vanninphoto io…,1.2865986051393044e+18,VanninPhotos,-0.1027,Politics,Isle of Man,7,#throwback #january2015 #manx #isleofman #football #action #instafootball #sportsphotography #sigmalens #footballphotography #canon #canonphotography #vanninphotos #io…,
2020-07-24 09:37:43,Isle of Man,11345,9209,Isle of Man,A sunset near you,1,surfgirldeb,#IsleofMan,thesouthafricanabroad time head glen dark silverdayglen silverburnriv is…,1.2865964121725747e+18,Deb Walker,-0.25,Politics,Isle of Man,7,#thesouthafricanabroad #silverdayglen #silverburnriver #is…,🇦 🇮 🇲 🇿
2020-07-24 09:33:17,Isle of Man,254,403,Isle of Man,Isle of Man,0,VanninPhotos,#IsleofMan,blurri throwback januari cup manx isleofman footbal action instafootbal sportsphotographi sigmalen footballphotographi canon canonphotographi vanninphoto io…,1.2865952977585848e+18,VanninPhotos,-0.1027,Politics,Isle of Man,7,#throwback #january2015 #manx #isleofman #football #action #instafootball #sportsphotography #sigmalens #footballphotography #canon #canonphotography #vanninphotos #io…,
2020-07-24 09:30:32,Isle of Man,982,314,Isle of Man,Isle of Man,1,locateiom,#IsleofMan,isleofman becam first entir nation gain unesco biospher statu show thrive divers busi centr coexist complement healthi ecosystem commun find unesco biospher,1.2865946059584758e+18,Locate Isle of Man,0.7269,Politics,Isle of Man,7,#isleofman #unesco #biosphere,
2020-07-24 09:25:16,Isle of Man,2782,294,Isle of Man,Isle of Man,8,tynwaldinfo,#IsleofMan,excit news today collect vike age find date around declar treasur the…,1.2865932813091471e+18,Tynwald Info Service,0.69,Politics,Isle of Man,7,,🥳
2020-07-24 09:18:46,Isle of Man,1706,1298,Isle of Man,Isle of Man,2,JoshuaStokesITV,#IsleofMan,classic guernseyman becom sensat isleofman,1.2865916462017946e+18,Joshua Stokes,0.0,Politics,Isle of Man,7,#guernseyman #isleofman,
2020-07-24 09:11:59,Isle of Man,161,178,Isle of Man,Kent,0,yiddo71,#IsleofMan,question hotel book night april obvious cancel due coronaviru offer swap date within month origin book even though border still close fair isleofman,1.2865899383986463e+18,Mark Gould,0.4515,Politics,Isle of Man,7,#isleofman,🇮 🇲
2020-07-24 09:10:26,Isle of Man,401,347,Isle of Man,-,120,Joshua_Clarke13,#IsleofMan,excus poor photo femal peregrin retriev race pigeon sea first time wit,1.286589546117968e+18,Joshua Clarke,-0.4215,Politics,Isle of Man,7,,
2020-07-24 09:00:36,Isle of Man,10897,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,servic support autism glad back normal covid lockdown isleofman,1.2865870712562893e+18,Isle of Man Newspapers,0.6705,Politics,Isle of Man,7,#isleofman,
2020-07-24 08:53:39,Isle of Man,2056,180,Isle of Man,WRECSAM,0,Wxmfconthisday,#IsleofMan,otd andi preec att isleofman festiv,1.2865853238085304e+18,WrexhamAFC Yesteryear,0.0,Politics,Isle of Man,7,#otd #1990 #isleofman #festival,
2020-07-24 08:52:02,Isle of Man,2646,405,Isle of Man,Oxford,2,hilda_beastoxf,#IsleofMan,term round year higher educ fair uni rep unabl to…,1.286584918471041e+18,St Hilda's College,0.3802,Politics,Isle of Man,7,,🎉
2020-07-24 08:43:21,Isle of Man,11442,2150,Isle of Man,Isle of Man,14,visitisleofman,#IsleofMan,endang silveri gibbon born curragh wildlif park babi not_yet not_been not_nam,1.2865827318629376e+18,Visit Isle of Man,0.0,Politics,Isle of Man,7,,
2020-07-24 08:41:09,Isle of Man,4319,3866,Isle of Man,-,2,politicseditor,#IsleofMan,classic guernseyman becom sensat isleofman,1.2865821800728248e+18,William Green,0.0,Politics,Isle of Man,7,#guernseyman #isleofman,
2020-07-24 08:40:31,Isle of Man,1323,74,Isle of Man,"Milano, Italy",0,Simo_fm,#IsleofMan,onthisday tbt perform iwish cover back record video villa marina rememb meet outsid hotel isleofman joolsholland melaniec via,1.2865820174303027e+18,Simo Dei 🇮🇹,0.0,Politics,Isle of Man,7,#onthisday #tbt #iwish #isleofman #joolsholland #melaniec,❤ 😍 😘
2020-07-24 08:35:59,Isle of Man,1758,351,Isle of Man,"New Inn Hall Street, Oxford",2,SPC_Oxford,#IsleofMan,term round year higher educ fair uni rep unabl to…,1.2865808793814671e+18,St Peter's College,0.3802,Politics,Isle of Man,7,,🎉
2020-07-24 08:34:57,Isle of Man,4356,1661,Isle of Man,"Kent, the garden of England",1,ondolady,#IsleofMan,blog archiv isleofman manx staycat,1.286580617593983e+18,Ondo Lady,0.0,Politics,Isle of Man,7,#isleofman #manx #staycations,
2020-07-24 08:30:34,Isle of Man,2710,2553,Isle of Man,Greater London,1,MsXpat,#IsleofMan,blog archiv isleofman manx staycat,1.2865795167485542e+18,Maria Tumolo 🇹🇹🇬🇧,0.0,Politics,Isle of Man,7,#isleofman #manx #staycations,
2020-07-24 08:30:15,Isle of Man,10897,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,dougla accus attempt murder case higher court isleofman,1.2865794346534625e+18,Isle of Man Newspapers,-0.7845,Politics,Isle of Man,7,#isleofman,
2020-07-24 08:28:25,Isle of Man,10897,511,Isle of Man,"Douglas, Isle of Man",0,iomnewspapers,#IsleofMan,miss annual trip sunni forag vintner come altern might search beach gear isleofman,1.2865789755155743e+18,Isle of Man Newspapers,0.1531,Politics,Isle of Man,7,#isleofman,
2020-07-24 08:25:01,Isle of Man,477,1425,Isle of Man,FUBAR,5,chiwawamaster8,#IsleofMan,strand today rais awar servic special day date reflect natur our…,1.2865781172644495e+18,Clint,0.4019,Politics,Isle of Man,7,,
2020-07-24 08:13:06,Isle of Man,2782,294,Isle of Man,Isle of Man,0,tynwaldinfo,#IsleofMan,start time justic committe oral evid hear juli tynwald isleofman iom manx,1.2865751172676198e+18,Tynwald Info Service,0.5267,Politics,Isle of Man,7,#tynwald #isleofman #iom #manx,
2020-07-24 08:03:20,Isle of Man,4135,386,Isle of Man,"Douglas, Isle of Man",4,VillaGaiety,#IsleofMan,band throwback june manx isleofman,1.2865726607810888e+18,VillaGaiety,0.0,Politics,Isle of Man,7,#throwback #june2018 #manx #isleofman #f…,
2020-07-24 08:03:07,Isle of Man,1713,800,Isle of Man,Ribble Valley,1,RibbleValleysue,#IsleofMan,first batch lamb wean today oldest week lamb spread sever week…,1.2865726055548068e+18,Sue Barker Co-op Member Pioneer,0.0,Politics,Isle of Man,7,,
2020-07-24 08:03:03,Isle of Man,1669,1056,Isle of Man,"Oxford, UK",2,SPCOutreach,#IsleofMan,term round year higher educ fair uni rep unabl get student reuben harri zachari elliot step run stall isleofman oxoutreach,1.286572589675098e+18,schools@spc.ox.ac.uk,0.2003,Politics,Isle of Man,7,#oxoutreach,🌟 🎉 👍 😃
2020-07-24 08:01:59,Isle of Man,1421,1484,Isle of Man,Isle of Man,1,daffydowndilly,#IsleofMan,glad hear enjoy isleofman holiday could someon let guernseyman know electr tram start run tomorrow iom steam train run today though,1.286572321722032e+18,Daphne Caine,0.8553,Politics,Isle of Man,7,#isleofman #guernseyman #iom,
2020-07-24 08:00:01,Isle of Man,254,403,Isle of Man,Isle of Man,4,VanninPhotos,#IsleofMan,band throwback june manx isleofman footbal action instafootbal sportsphotographi sigmalen footballphotographi canon canonphotographi vanninphoto iomstori,1.286571825783341e+18,VanninPhotos,0.0,Politics,Isle of Man,7,#throwback #june2018 #manx #isleofman #football #action #instafootball #sportsphotography #sigmalens #footballphotography #canon #canonphotography #vanninphotos #iomstory,
2020-07-24 08:00:00,Isle of Man,254,403,Isle of Man,Isle of Man,1,VanninPhotos,#IsleofMan,blurri throwback januari cup manx isleofman footbal action instafootbal sportsphotographi sigmalen footballphotographi canon canonphotographi vanninphoto iomstori,1.2865718224656384e+18,VanninPhotos,-0.1027,Politics,Isle of Man,7,#throwback #january2015 #manx #isleofman #football #action #instafootball #sportsphotography #sigmalens #footballphotography #canon #canonphotography #vanninphotos #iomstory,
2020-07-24 07:57:10,Isle of Man,68,149,Isle of Man,a rock in the Irish Sea,4,businessnewsiom,#IsleofMan,weekend fun venu open balthan industri estat ballasalla emp…,1.2865711087335096e+18,Duncan Foulkes,0.5106,Politics,Isle of Man,7,,
2020-07-24 07:57:02,Isle of Man,68,149,Isle of Man,a rock in the Irish Sea,1,businessnewsiom,#IsleofMan,boss combin insur giant doubl size employ mor…,1.2865710754977915e+18,Duncan Foulkes,0.0,Politics,Isle of Man,7,,
2020-07-24 07:54:24,Isle of Man,2003,1366,Isle of Man,North Yorkshire,6,QuiltsforDreams,#IsleofMan,rare breed loaghtan handwoven handfinish secur smart pet collar fulli adjust wra…,1.2865704123783332e+18,Quilts For Dreams,0.6249,Politics,Isle of Man,7,,
2020-07-24 07:53:08,Isle of Man,106,151,Isle of Man,"Colby, Isle of Man",5,OfBereaved,#IsleofMan,strand today rais awar servic special day date reflect natur our…,1.286570093892305e+18,Isle of Man Bereaved Survivors of Suicide,0.4019,Politics,Isle of Man,7,,
2020-07-24 07:47:45,Isle of Man,2528,288,Isle of Man,Isle of Man,1,FCIsleOfMan,#IsleofMan,west via manxfootypod manxfootbal fcisleofman nwcfl abbeyhey isle…,1.2865687414222152e+18,FC Isle of Man,0.0,Politics,Isle of Man,7,#manxfootypod #manxfootball #fcisleofman #nwcfl #abbeyhey #isle…,
2020-07-24 07:45:21,Isle of Man,144,174,Isle of Man,-,0,jacko2166,#IsleofMan,beauti morn isleofman love opportun explor somewher thought come without air bridg islandlif,1.2865681341331128e+18,Paul Jackson,0.8909999999999999,Politics,Isle of Man,7,#isleofman #guernsey #islandlife,
2020-07-24 07:43:50,Isle of Man,16,233,Isle of Man,Glasweigian in the Isle of Man,0,daviedoodle,#IsleofMan,store still charg vat despit email custom advis ratesham current circumst isleofman,1.286567755291005e+18,Scots Davie Boy,0.0,Politics,Isle of Man,7,#isleofman,
2020-07-24 07:40:31,Isle of Man,74,554,Isle of Man,"Douglas, Isle of Man",5,srteare_steve,#IsleofMan,strand today rais awar servic special day date reflect natur our…,1.2865669177094636e+18,ste teare,0.4019,Politics,Isle of Man,7,,
